Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Automatique,hyundai,97904,SUV/4x4,Vert,Noir,1599cm³,19.12.2024,Tunis,IV10/2020 - Aujourd'hui,24 000km,Hyundai,7.2023,tucson,Tucson,,5.0,5.0,161 000DT,,,10cv,,Cuir intégral,Traction,Essence
Automatique,hyundai,97901,SUV/4x4,Noir,,,19.12.2024,Tunis,III phase 207/2018 - 10/2020,120 000km,Hyundai,1.202,tucson,Tucson,,,,87 000DT,,,8cv,,,Traction,Essence
Manuelle,hyundai,107911,Citadine,Noir,Noir,1600cm³,19.12.2024,Tunis,,76 000km,Hyundai,1.2019,creta,Creta,,5.0,5.0,74 000DT,,,7cv,,Tissu,Traction,Essence
Automatique,hyundai,104720,Coupé,Blanc,Noir,1600cm³,19.12.2024,Tunis,FL (SB)01/2015 - Aujourd'hui,87 000km,Hyundai,9.2019,veloster,Veloster,,4.0,4.0,112 000DT,,,11cv,,Cuir intégral,Traction,Essence
Automatique,hyundai,99439,SUV/4x4,Gris anthracite,Noir,1600cm³,19.12.2024,Tunis,IV10/2020 - Aujourd'hui,51 000km,Hyundai,11.2021,tucson-hybride,Tucson Hybride,,5.0,5.0,145 000DT,,,7cv,,Cuir intégral,Traction,Hybride diesel
Automatique,hyundai,108851,SUV/4x4,Noir,Noir,1699cm³,19.12.2024,Ariana,Phase 209/2013 - 05/2017,160 000km,Hyundai,12.2016,ix35,ix35,2.0 CRDi 16V DPF 4WD,5.0,4.0,66 500DT,184ch dyn,,11cv,,Cuir intégral,Traction,Diesel
Manuelle,hyundai,108683,Compacte,Bleu,Noir,1198cm³,19.12.2024,Tunis,III Phase 110/2020 - 11/2023,54 000km,Hyundai,6.2022,i20,i20,1.2 i 16V,5.0,5.0,64 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108950,Compacte,Rouge,Noir,1198cm³,19.12.2024,Tunis,III Phase 110/2020 - 11/2023,76 000km,Hyundai,6.2022,i20,i20,1.2 i 16V,5.0,5.0,53 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108508,Compacte,Rouge,Noir,1198cm³,19.12.2024,Tunis,II phase 111/2020 - 11/2023,47 000km,Hyundai,4.2023,grand-i10,Grand i10,1.2 83cv,5.0,5.0,48 500DT,83ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,108298,SUV/4x4,Gris Shark,Noir,2000cm³,18.12.2024,Tunis,III07/2015 - 07/2018,81 000km,Hyundai,3.2018,tucson,Tucson,2.0 CRDi 16V AWD,5.0,5.0,100 000DT,185ch dyn,,10cv,,Similicuir,Traction,Diesel
Automatique,hyundai,107956,SUV/4x4,Autre,Noir,1600cm³,18.12.2024,Tunis,IV10/2020 - Aujourd'hui,16 000km,Hyundai,2.2023,tucson-hybride,Tucson Hybride,1.6 CRDi 16V Mild Hybrid 2WD DCT7 S&S,5.0,5.0,178 000DT,136ch dyn,,7cv,,Alcantara,Traction,Diesel
Automatique,hyundai,108442,Monospace,Blanc,Noir,1200cm³,18.12.2024,Tunis,II phase 111/2020 - 11/2023,69 000km,Hyundai,9.2021,grand-i10,Grand i10,1.2 83cv boite auto,5.0,5.0,51 000DT,83ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,109389,Citadine,Rouge,Noir,1197cm³,17.12.2024,Ben Arous,III Phase 110/2020 - 11/2023,55 500km,Hyundai,3.2022,i20,i20,1.2 i 16V,5.0,5.0,64 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,109316,SUV/4x4,Autre,Noir,1600cm³,17.12.2024,Ben Arous,09/2017 - 10/2020,22 000km,Hyundai,6.202,kona,Kona,1.6 GDi 16V 141 Hybrid 2WD DCT6 S&S,5.0,5.0,89 000DT,,141ch dyn,5cv,105ch dyn,Cuir intégral,Intégrale,Hybride essence
Manuelle,hyundai,109378,Citadine,Blanc,Noir,1200cm³,17.12.2024,Bizerte,II 5 Portes11/2014 - 07/2018,163 000km,Hyundai,9.2019,i20,i20,1.2 i 16V,5.0,5.0,45 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,103544,SUV/4x4,Noir,Noir,1600cm³,17.12.2024,Tunis,Phase 210/2020 - Aujourd'hui,20 000km,Hyundai,5.2023,kona,Kona,1.6 T-GDi 16V 4WD DCT7 S&S,4.0,5.0,100 000DT,199ch dyn,,11cv,,Alcantara,Intégrale,Essence
Automatique,hyundai,108272,SUV/4x4,Noir,Beige,1600cm³,16.12.2024,Sfax,IV10/2020 - Aujourd'hui,37 000km,Hyundai,7.2022,tucson,Tucson,,5.0,5.0,145 000DT,,,10cv,,Cuir intégral,Intégrale,Essence
Manuelle,hyundai,109331,Citadine,Autre,Noir,1197cm³,16.12.2024,Tunis,II 5 Portes11/2014 - 07/2018,123 500km,Hyundai,10.2017,i20,i20,1.2 i 16V,5.0,4.0,41 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,109321,SUV/4x4,Gris argent,Noir,1500cm³,15.12.2024,Ariana,I Phase 210/2018 - 09/2023,52 000km,Hyundai,10.202,creta,Creta,1.6 l,5.0,5.0,82 500DT,123ch dyn,,7cv,,Tissu,Traction,Essence
Automatique,hyundai,108048,SUV/4x4,Rouge,Rouge,1600cm³,14.12.2024,Ariana,III phase 207/2018 - 10/2020,80 000km,Hyundai,1.202,tucson,Tucson,1.6 CRDi 16V 2WD DCT7 S&S,5.0,5.0,98 000DT,136ch dyn,,7cv,,Alcantara,Traction,Diesel
Manuelle,hyundai,109018,Berline,Gris anthracite,Gris,1200cm³,13.12.2024,Nabeul,I01/2014 - 10/2020,134 000km,Hyundai,10.2017,grand-i10,Grand i10,1.2 87cv,5.0,5.0,37 000DT,87ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,109194,Citadine,Gris argent,Gris,1200cm³,12.12.2024,Tunis,III Phase 110/2020 - 11/2023,26 100km,Hyundai,4.2022,i20,i20,1.2 i 16V,5.0,5.0,64 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,109161,Citadine,Orange,Autre,1248cm³,10.12.2024,Nabeul,I01/2014 - 10/2020,208 000km,Hyundai,3.2015,grand-i10,Grand i10,1.2 87cv,5.0,5.0,32 000DT,87ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108945,Berline,Blanc,Noir,1593cm³,09.12.2024,Jendouba,,65 000km,Hyundai,3.2017,elantra,Elantra,,5.0,4.0,63 500DT,,,7cv,,Cuir intégral,Traction,Essence
Automatique,hyundai,107714,Berline,Noir,Gris,1000cm³,09.12.2024,Ben Arous,III Fastback Phase 201/2021 - Aujourd'hui,19 000km,Hyundai,5.2022,i30-fastback,i30 Fastback,1.5 T-GDi 16V mHEV DCT7 S&S,5.0,5.0,85 000DT,159ch dyn,,8cv,,Cuir intégral,Traction,Essence
Manuelle,hyundai,109127,Citadine,Noir,Noir,900cm³,09.12.2024,Ben Arous,II phase 111/2020 - 11/2023,85 000km,Hyundai,12.2022,grand-i10,Grand i10,1.2 83cv,5.0,4.0,46 000DT,83ch dyn,,4cv,,Tissu,Traction,Essence
Manuelle,hyundai,108110,Citadine,Gris Shark,Gris,998cm³,08.12.2024,Sfax,II phase 111/2020 - 11/2023,80 000km,Hyundai,4.2022,grand-i10,Grand i10,1.0 65cv populaire,5.0,4.0,40 500DT,65ch dyn,,4cv,,Tissu,Traction,Essence
Automatique,hyundai,101672,Compacte,Rouge,Noir,1000cm³,08.12.2024,Ariana,(SB)04/2011 - 12/2014,100 000km,Hyundai,2.2013,veloster,Veloster,,4.0,5.0,49 000DT,,,11cv,,Similicuir,Traction,Essence
Manuelle,hyundai,105905,Berline,Blanc,Noir,1198cm³,08.12.2024,Kairouan,01/2015 - 10/2020,15 000km,Hyundai,6.2019,grand-i10-sedan,Grand i10 Sedan,,5.0,5.0,45 000DT,,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108720,Citadine,Blanc,Noir,1200cm³,06.12.2024,Sousse,III Phase 110/2020 - 11/2023,56 000km,Hyundai,2.2022,i20,i20,1.2 i 16V,5.0,5.0,65 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,109008,Monospace,Gris Shark,Noir,1600cm³,05.12.2024,Sousse,IV10/2020 - Aujourd'hui,130 000km,Hyundai,10.202,tucson,Tucson,1.6 l T-GDI 7-DCT 2WD,5.0,4.0,90 000DT,180ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,hyundai,103809,SUV/4x4,Gris Shark,Noir,1600cm³,05.12.2024,Ariana,IV10/2020 - Aujourd'hui,24 000km,Hyundai,7.2022,tucson,Tucson,,5.0,5.0,162 000DT,,,10cv,,Cuir intégral,Intégrale,Essence
Manuelle,hyundai,107883,Citadine,Bleu,Noir,1198cm³,03.12.2024,Tunis,01/2015 - 10/2020,150 000km,Hyundai,10.2017,grand-i10-sedan,Grand i10 Sedan,,5.0,5.0,30 000DT,,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108733,Coupé,Noir,Noir,1000cm³,03.12.2024,Ben Arous,II phase 111/2020 - 11/2023,57 000km,Hyundai,5.2021,grand-i10,Grand i10,1.0 65cv populaire,5.0,5.0,39 800DT,65ch dyn,,4cv,,Tissu,Traction,Essence
Manuelle,hyundai,108897,Compacte,Rouge,Noir,3000cm³,02.12.2024,Tunis,III Phase 110/2020 - 11/2023,47 000km,Hyundai,5.2022,i20,i20,1.2 i 16V,5.0,4.0,60 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,hyundai,108869,Citadine,Gris argent,Noir,1197cm³,01.12.2024,Sfax,II 5 Portes11/2014 - 07/2018,150 000km,Hyundai,1.2019,i20,i20,1.2 i 16V,5.0,5.0,45 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,108852,SUV/4x4,Gris argent,Beige,1999cm³,01.12.2024,Ben Arous,III07/2015 - 07/2018,215 000km,Hyundai,11.2015,tucson,Tucson,2.0 GDI 16V 2WD,5.0,4.0,84 000DT,155ch dyn,,11cv,,Tissu,Intégrale,Essence
Manuelle,hyundai,108429,Compacte,Blanc,Gris,1197cm³,27.11.2024,Tunis,II 5 Portes11/2014 - 07/2018,245 000km,Hyundai,12.2015,i20,i20,,5.0,5.0,32 000DT,,,4cv,,Cuir partiel,Traction,Essence
Automatique,hyundai,108307,Coupé,Rouge,Noir,1197cm³,27.11.2024,Ariana,II phase 111/2020 - 11/2023,24 000km,Hyundai,8.2021,grand-i10,Grand i10,1.2 83cv boite auto,5.0,4.0,52 000DT,83ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,hyundai,108666,SUV/4x4,Gris Shark,Noir,1598cm³,27.11.2024,Tunis,IV10/2020 - Aujourd'hui,0km,Hyundai,1.2024,tucson,Tucson,1.6 TGDi 16V 4WD DCT7,5.0,5.0,168 000DT,150ch dyn,,10cv,,Cuir partiel,Traction,Essence
Automatique,hyundai,108661,Autres,Vert,Noir,1591cm³,25.11.2024,Tunis,(SB)04/2011 - 12/2014,80 000km,Hyundai,12.2012,veloster,Veloster,1.6 MPI Coupé 16V,4.0,3.0,45 000DT,132ch dyn,,8cv,,Similicuir,Traction,Essence
Automatique,hyundai,108543,SUV/4x4,Rouge,Noir,1591cm³,22.11.2024,Ariana,I Phase 210/2018 - 09/2023,90 500km,Hyundai,2.2019,creta,Creta,1.6 l,5.0,5.0,80 000DT,123ch dyn,,7cv,,Cuir partiel,Traction,Essence
Manuelle,hyundai,108521,Berline,Autre,Noir,1197cm³,21.11.2024,Tunis,01/2015 - 10/2020,194 000km,Hyundai,9.2017,grand-i10-sedan,Grand i10 Sedan,1.2 L,5.0,5.0,37 000DT,87ch dyn,,5cv,,Similicuir,Traction,Essence
Automatique,hyundai,107688,SUV/4x4,Gris argent,Beige,5555cm³,18.11.2024,Tunis,IV10/2020 - Aujourd'hui,120 000km,Hyundai,10.202,tucson-hybride,Tucson Hybride,,5.0,5.0,105 000DT,,,7cv,,Cuir intégral,Traction,Hybride diesel
Automatique,hyundai,107194,Citadine,Bleu,Noir,1200cm³,13.11.2024,Ariana,I01/2014 - 10/2020,116 000km,Hyundai,3.202,grand-i10,Grand i10,,5.0,5.0,40 000DT,,,5cv,,Tissu,Traction,Essence
Manuelle,kia,109441,Berline,Noir,Noir,1598cm³,20.12.2024,Ariana,,189 000km,KIA,12.2015,cerato,Cerato,,5.0,4.0,42 000DT,,,7cv,,Tissu,Traction,Essence
Manuelle,kia,109438,Citadine,Gris anthracite,Noir,1198cm³,20.12.2024,Ben Arous,IV Phase 209/2020 - Aujourd'hui,112 000km,KIA,7.2022,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,49 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,109224,Citadine,Blanc,Noir,1198cm³,20.12.2024,Ben Arous,(TA) 5 Portes05/2011 - 01/2015,100 000km,KIA,7.2013,picanto,Picanto,,5.0,4.0,32 500DT,,,5cv,,Tissu,Traction,Essence
Automatique,kia,109221,SUV/4x4,Blanc,Noir,2198cm³,20.12.2024,Ben Arous,II Phase 209/2012 - 12/2014,273 000km,KIA,7.2013,sorento,Sorento,,5.0,4.0,58 000DT,,,12cv,,Similicuir,Traction,Diesel
Automatique,kia,109146,SUV/4x4,Noir,Noir,1598cm³,20.12.2024,Ben Arous,IV Phase 207/2018 - 12/2021,79 000km,KIA,6.202,sportage,Sportage,,5.0,4.0,120 000DT,,,7cv,,Similicuir,Traction,Diesel
Automatique,kia,108747,Berline,Gris argent,Noir,1998cm³,20.12.2024,Tunis,11/2010 - 07/2015,206 000km,KIA,6.2012,optima,Optima,,5.0,4.0,40 000DT,,,10cv,,Similicuir,Traction,Essence
Manuelle,kia,108746,Berline,Noir,Marron,1198cm³,20.12.2024,Ben Arous,III Sedan02/2012 - 10/2018,87 000km,KIA,12.2017,rio,Rio Berline,,5.0,4.0,44 500DT,,,5cv,,Similicuir,Traction,Essence
Automatique,kia,108618,Citadine,Rouge,Noir,1198cm³,20.12.2024,Tunis,(TA) 5 Portes05/2011 - 01/2015,111 000km,KIA,5.2019,picanto,Picanto,1.2 MPi 16V,5.0,4.0,40 900DT,85ch dyn,,5cv,,Similicuir,Traction,Essence
Automatique,kia,108532,SUV/4x4,Blanc,Gris,1998cm³,20.12.2024,Tunis,IV Phase 109/2015 - 07/2018,143 000km,KIA,12.2016,sportage,Sportage,,5.0,4.0,100 000DT,,,10cv,,Similicuir,Traction,Diesel
Automatique,kia,108129,SUV/4x4,Noir,Gris,1598cm³,20.12.2024,Ben Arous,IV Phase 109/2015 - 07/2018,150 000km,KIA,2.2018,sportage,Sportage,1.6 GDi CVVT 16V 4x2  Boite Auto,5.0,4.0,76 000DT,132ch dyn,,8cv,,Similicuir,Traction,Essence
Automatique,kia,107826,Citadine,Blanc,Noir,1198cm³,20.12.2024,Ben Arous,(JA) Phase 207/2020 - Aujourd'hui,91 000km,KIA,5.2021,picanto,Picanto,,5.0,4.0,42 500DT,,,5cv,,Alcantara,Traction,Essence
Automatique,kia,106607,Berline,Blanc,Noir,1998cm³,20.12.2024,Ariana,11/2010 - 07/2015,176 000km,KIA,5.2014,optima,Optima,,5.0,4.0,45 500DT,,,10cv,,Similicuir,Traction,Essence
Automatique,kia,105926,Berline,Gris anthracite,Gris,1998cm³,20.12.2024,Ben Arous,11/2010 - 07/2015,379 000km,KIA,3.2012,optima,Optima,,5.0,4.0,38 000DT,,,10cv,,Similicuir,Traction,Essence
Automatique,kia,104891,SUV/4x4,Gris argent,Noir,1999cm³,20.12.2024,Ben Arous,III Phase 106/2010 - 12/2013,232 000km,KIA,11.2011,sportage,Sportage,,5.0,5.0,47 000DT,,,11cv,,Similicuir,Traction,Essence
Automatique,kia,104678,Berline,Noir,Noir,1398cm³,20.12.2024,Ben Arous,IV Sedan01/2019 - 12/2022,35 000km,KIA,4.2022,rio,Rio Berline,,5.0,4.0,69 900DT,,,6cv,,Alcantara,Traction,Essence
Automatique,kia,103833,SUV/4x4,Gris anthracite,Noir,2199cm³,20.12.2024,Tunis,III01/2015 - 02/2020,209 000km,KIA,5.2015,sorento,Sorento,,5.0,5.0,89 000DT,,,12cv,,Similicuir,Traction,Diesel
Automatique,kia,102866,SUV/4x4,Noir,Noir,1995cm³,20.12.2024,Ben Arous,III Phase 106/2010 - 12/2013,324 000km,KIA,7.2012,sportage,Sportage,2.0 L Diesel,5.0,4.0,54 000DT,177ch dyn,,11cv,,Similicuir,Traction,Diesel
Automatique,kia,97316,SUV/4x4,Blanc,,1598cm³,20.12.2024,Ben Arous,IV Phase 109/2015 - 07/2018,101 000km,KIA,7.2018,sportage,Sportage,1.6 GDi CVVT 16V 4x2  Boite Auto,,,85 000DT,132ch dyn,,8cv,,,Traction,Essence
Automatique,kia,96785,SUV/4x4,Noir,,,20.12.2024,Ben Arous,,210 000km,KIA,9.2012,sorento,Sorento,,,,60 000DT,,,12cv,,,Traction,Diesel
Automatique,kia,94919,Citadine,Blanc,Beige,1999cm³,20.12.2024,Ben Arous,IV Phase 109/2015 - 07/2018,132 000km,KIA,1.2018,sportage,Sportage,2 l Diesel,5.0,5.0,110 000DT,178ch dyn,,10cv,,Similicuir,Traction,Diesel
Automatique,kia,109144,Berline,Marron,Gris,1598cm³,19.12.2024,Tunis,III01/2014 - 12/2017,180 000km,KIA,10.2014,cerato-5p,Cerato 5p,1.6 L,5.0,5.0,41 500DT,130ch dyn,,8cv,,Tissu,Traction,Essence
Manuelle,kia,106266,Berline,Autre,Beige,1399cm³,19.12.2024,Sfax,II Phase 2 Sedan09/2006 - 05/2011,170 000km,KIA,8.201,rio,Rio Berline,,5.0,4.0,29 000DT,,,6cv,,Tissu,Traction,Essence
Automatique,kia,101396,SUV/4x4,Rouge,Noir,1599cm³,19.12.2024,Nabeul,IV Phase 207/2018 - 12/2021,119 000km,KIA,3.2019,sportage,Sportage,,5.0,5.0,98 000DT,,,7cv,,Cuir intégral,Traction,Diesel
Manuelle,kia,106008,Compacte,Noir,Noir,1200cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,117 000km,KIA,5.2021,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,56 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,kia,108222,Citadine,Gris Shark,Noir,1560cm³,19.12.2024,Sfax,IV11/2016 - 09/2020,145 000km,KIA,1.2019,rio-5p,Rio 5p,1.2 i-CVVT 16V,5.0,5.0,49 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,109374,SUV/4x4,Beige,Noir,1600cm³,19.12.2024,Sousse,IV Phase 207/2018 - 12/2021,85 000km,KIA,3.2021,sportage,Sportage,,5.0,4.0,112 000DT,,,11cv,,Cuir intégral,Traction,Essence
Manuelle,kia,109267,Coupé,Gris Shark,Noir,1200cm³,19.12.2024,Ariana,IV11/2016 - 09/2020,80 000km,KIA,10.2018,rio-5p,Rio 5p,1.2 i-CVVT 16V,5.0,4.0,52 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,kia,108209,Compacte,Gris argent,Noir,1200cm³,19.12.2024,Tunis,(JA) Phase 207/2020 - Aujourd'hui,90 000km,KIA,1.2022,picanto,Picanto,1.2 DPI 16V ISG,5.0,5.0,42 900DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,107143,SUV/4x4,Gris Shark,Noir,1600cm³,19.12.2024,Tunis,Phase 111/2020 - 12/2024,37 000km,KIA,6.2021,seltos,Seltos,1.4 T-GDI  boite auto,5.0,4.0,95 000DT,140ch dyn,,8cv,,Tissu,Traction,Essence
Automatique,kia,106929,SUV/4x4,Noir,Noir,1600cm³,19.12.2024,Tunis,V12/2021 - Aujourd'hui,39 000km,KIA,6.2022,sportage,Sportage,1.6 T-GDI 16V Mhev 4x2 DCT7,5.0,4.0,148 600DT,150ch dyn,,10cv,,Cuir intégral,Intégrale,Essence
Automatique,kia,106745,SUV/4x4,Blanc,Gris,2000cm³,19.12.2024,Tunis,IV Phase 109/2015 - 07/2018,140 000km,KIA,11.2016,sportage,Sportage,,5.0,5.0,97 000DT,,,10cv,,Cuir intégral,Propulsion,Diesel
Automatique,kia,106741,Berline,Noir,Noir,1400cm³,19.12.2024,Tunis,IV11/2016 - 09/2020,114 000km,KIA,8.2019,rio,Rio Berline,1.4 i-CVVT 16V,5.0,4.0,58 000DT,100ch dyn,,6cv,,Tissu,Traction,Essence
Automatique,kia,109450,SUV/4x4,Blanc,Beige,6000cm³,19.12.2024,Ben Arous,III Phase 106/2010 - 12/2013,220 000km,KIA,12.201,sportage,Sportage,2.0 GDi CVVT 16V 4x4,5.0,5.0,49 000DT,163ch dyn,,11cv,,Tissu,Traction,Essence
Automatique,kia,106713,SUV/4x4,Gris argent,Noir,1685cm³,19.12.2024,Ariana,IV03/2012 - Aujourd'hui,213 000km,KIA,9.2014,carens,Carens,1.7 CRDi 16V,5.0,4.0,45 000DT,136ch dyn,,8cv,,Cuir intégral,Intégrale,Diesel
Automatique,kia,107724,SUV/4x4,Noir,Noir,1598cm³,19.12.2024,Sousse,IV Phase 207/2018 - 12/2021,55 000km,KIA,1.2021,sportage,Sportage,1.6 CRDi VGT 16V 4x2 DCT7,5.0,4.0,114 000DT,136ch dyn,,7cv,,Similicuir,Traction,Diesel
Automatique,kia,109188,SUV/4x4,Gris anthracite,Gris,1600cm³,19.12.2024,Ariana,V12/2021 - Aujourd'hui,37 400km,KIA,9.2023,sportage-hybride,Sportage Hybride,1.6 T-GDI 16V 230 Hybrid 4x2,5.0,4.0,155 000DT,,230ch dyn,10cv,179ch dyn,Cuir partiel,Traction,Hybride essence
Manuelle,kia,108448,Berline,Marron,Gris,1200cm³,19.12.2024,Ariana,IV11/2016 - 09/2020,68 954km,KIA,1.2019,rio-5p,Rio 5p,1.2 i-CVVT 16V,5.0,4.0,54 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,kia,107664,Berline,Noir,Noir,1000cm³,19.12.2024,Ariana,(JA) Phase 207/2020 - Aujourd'hui,3 805km,KIA,2.2021,picanto,Picanto,1.0 T-GDi 12V ISG,5.0,4.0,43 000DT,100ch dyn,,4cv,,Tissu,Traction,Essence
Automatique,kia,105623,Berline,Noir,Noir,1200cm³,19.12.2024,Ariana,(JA) Phase 207/2020 - Aujourd'hui,0km,KIA,8.2024,picanto,Picanto,1.2 DPI 16V BVR5 ISG,5.0,4.0,61 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,104705,SUV/4x4,Gris anthracite,Noir,1591cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,77 000km,KIA,6.2021,sportage,Sportage,,5.0,5.0,103 000DT,,,8cv,,Cuir partiel,Traction,Essence
Automatique,kia,104450,SUV/4x4,Blanc,Beige,1591cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,123 000km,KIA,4.2019,sportage,Sportage,,5.0,5.0,76 000DT,,,8cv,,Cuir partiel,Traction,Essence
Automatique,kia,109341,Autres,Rouge,Noir,1200cm³,19.12.2024,Tunis,(JA)03/2017 - 07/2020,16 000km,KIA,4.2019,picanto,Picanto,,5.0,5.0,47 000DT,,,5cv,,Cuir intégral,Traction,Essence
Automatique,kia,108496,Autres,Noir,Noir,1200cm³,19.12.2024,Tunis,(JA) Phase 207/2020 - Aujourd'hui,63 000km,KIA,1.2022,picanto,Picanto,1.2 DPI 16V BVR5 ISG,4.0,4.0,54 500DT,84ch dyn,,4cv,,Cuir intégral,Traction,Essence
Manuelle,kia,108020,Citadine,Rouge,Noir,1200cm³,19.12.2024,Tunis,IV11/2016 - 09/2020,70 000km,KIA,9.202,rio-5p,Rio 5p,1.2 i-CVVT 16V,5.0,5.0,57 500DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,kia,107659,Citadine,Blanc,Noir,1200cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,70 000km,KIA,7.2021,rio-5p,Rio 5p,,5.0,5.0,62 000DT,,,5cv,,Tissu,Traction,Essence
Automatique,kia,107627,SUV/4x4,Blanc,Noir,1999cm³,19.12.2024,Tunis,V12/2021 - Aujourd'hui,15 000km,KIA,5.2024,sportage,Sportage,,5.0,5.0,188 000DT,,,7cv,,Cuir intégral,Traction,Hybride diesel
Manuelle,kia,107575,Citadine,Rouge,Noir,1199cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,9 000km,KIA,6.2023,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,73 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,106121,SUV/4x4,Gris anthracite,Noir,1599cm³,19.12.2024,Tunis,Phase 111/2020 - 12/2024,130 000km,KIA,4.2021,seltos,Seltos,,5.0,5.0,89 000DT,,,8cv,,Tissu,Traction,Essence
Manuelle,kia,105619,Citadine,Bleu,Noir,1200cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,60 000km,KIA,9.2021,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,65 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,kia,105371,Citadine,Gris Shark,Noir,1199cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,85 000km,KIA,8.2022,rio-5p,Rio 5p,,5.0,5.0,59 650DT,,,5cv,,Tissu,Traction,Essence
Automatique,kia,105291,SUV/4x4,Gris argent,Noir,1599cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,114 000km,KIA,9.2021,sportage-hybride,Sportage Hybride,,5.0,5.0,107 000DT,,,7cv,,Tissu,Traction,Hybride diesel
Manuelle,kia,105249,SUV/4x4,Gris Shark,Noir,1599cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,19 000km,KIA,7.2021,sportage,Sportage,1.6 CRDi 16V Eco-Dynamics+ 4x2,5.0,5.0,128 000DT,116ch dyn,,7cv,,Cuir intégral,Traction,Diesel
Automatique,kia,105047,SUV/4x4,Blanc,Beige,2000cm³,19.12.2024,Tunis,IV Phase 109/2015 - 07/2018,140 000km,KIA,1.2017,sportage,Sportage,,5.0,5.0,105 000DT,,,10cv,,Cuir intégral,Traction,Diesel
Manuelle,kia,104750,Citadine,Noir,Noir,1200cm³,19.12.2024,Tunis,IV Phase 209/2020 - Aujourd'hui,64 000km,KIA,12.2021,rio-5p,Rio 5p,1.2 i-CVVT 16V ISG,5.0,5.0,64 000DT,84ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,kia,104723,SUV/4x4,Gris Shark,Noir,1699cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,127 000km,KIA,8.2019,sportage,Sportage,,5.0,5.0,83 500DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,kia,104332,SUV/4x4,Blanc,Beige,1599cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,140 000km,KIA,11.202,sportage-hybride,Sportage Hybride,,5.0,5.0,98 000DT,,,7cv,,Cuir intégral,Traction,Hybride diesel
Automatique,kia,104303,SUV/4x4,Gris Shark,Noir,1599cm³,19.12.2024,Tunis,IV Phase 207/2018 - 12/2021,125 000km,KIA,8.2019,sportage,Sportage,,5.0,5.0,85 000DT,,,8cv,,Cuir intégral,Traction,Essence
